city_key,country,city,preferred_city_query,source_row_count,distinct_club_id_count,distinct_club_name_count,club_ids,club_names,leagues,stadiums,primary_stadium_context_query,primary_club_context_query,legacy_geonames_city_queries,legacy_stadium_queries,legacy_club_queries,existing_club_coord_count,trusted_stadium_hint_coord_count,existing_club_coord_centroid_lat,existing_club_coord_centroid_lon,existing_coordinate_basis_values,untrusted_coordinate_basis_values,existing_coordinate_sources,existing_coordinate_source_urls,data_quality_flags,review_priority,latitude,longitude,geocode_source,geocode_source_url,match_confidence,review_status,review_notes,input_city_lookup_encoding,input_club_baseline_encoding,input_legacy_hybrid_encoding
chile__el-salvador__5938f3bf,Chile,El Salvador,"El Salvador, Chile",1,1,1,c_cobresal_8c0fe5bd,Cobresal,Chilean Primera División,Estadio El Cobre,"Estadio El Cobre, El Salvador, Chile","Cobresal, El Salvador, Chile",,,,1,1,-26.251944,-69.628611,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q793766,,medium,-26.24398,-69.62546,geonames_searchJSON,https://www.geonames.org/3890417,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'El Salvador'; admin 'Atacama'; feature PPLX; 0.9 km from trusted local centroid; top-vs-next score margin 77.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
united-states__commerce-city__9f54411c,United States,Commerce City,"Commerce City, United States",1,1,1,c_colorado_rapids_da865f5e,Colorado Rapids,Major League Soccer,Dick's Sporting Goods Park,"Dick's Sporting Goods Park, Commerce City, United States","Colorado Rapids, Commerce City, United States","Commerce City, United States","Dick's Sporting Goods Park, Commerce City, United States","Colorado Rapids, Commerce City, United States",1,1,39.80555556,-104.8919444,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1210268,,medium,39.80832,-104.93387,geonames_searchJSON,https://www.geonames.org/5417737,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Commerce City'; admin 'Colorado'; feature PPL; population 53696; 3.6 km from trusted local centroid; top-vs-next score margin 205.1; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
united-states__colorado-springs__dc334e47,United States,Colorado Springs,"Colorado Springs, United States",1,1,1,c_colorado_springs_switchbacks_a19366a9,Colorado Springs Switchbacks,USL Championship,Switchbacks Training Stadium,"Switchbacks Training Stadium, Colorado Springs, United States","Colorado Springs Switchbacks, Colorado Springs, United States",,,,1,1,38.8958,-104.711,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q18157770,,medium,38.83388,-104.82136,geonames_searchJSON,https://www.geonames.org/5417598,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Colorado Springs'; admin 'Colorado'; feature PPLA2; population 456568; 11.8 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
united-states__columbus__6f4d0b13,United States,Columbus,"Columbus, United States",1,1,1,c_columbus_crew_7b68355a,Columbus Crew,Major League Soccer,ScottsMiracle-Gro Field,"ScottsMiracle-Gro Field, Columbus, United States","Columbus Crew, Columbus, United States","Columbus, United States","ScottsMiracle-Gro Field, Columbus, United States","Columbus Crew, Columbus, United States",1,1,39.96846,-83.01709,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q65045869,,medium,39.96118,-82.99879,geonames_searchJSON,https://www.geonames.org/4509177,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Columbus'; admin 'Ohio'; feature PPLA; population 913175; 1.8 km from trusted local centroid; top-vs-next score margin 49.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
italy__como__9f65abc5,Italy,Como,"Como, Italy",1,1,1,c_como_e0ef6211,Como,Serie A,Stadio Giuseppe Sinigaglia,"Stadio Giuseppe Sinigaglia, Como, Italy","Como, Como, Italy",,,,1,1,45.813782,9.072363,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q115372,,medium,45.80819,9.0832,geonames_searchJSON,https://www.geonames.org/3178229,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Como'; admin 'Lombardia'; feature PPLA2; population 84808; 1.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
denmark__copenhagen__1f815217,Denmark,Copenhagen,"Copenhagen, Denmark",1,1,1,c_copenhagen_7e10c652,F.C. Copenhagen,Danish Superliga,Parken Stadium,"Parken Stadium, Copenhagen, Denmark","F.C. Copenhagen, Copenhagen, Denmark","Copenhagen, Denmark","Parken Stadium, Copenhagen, Denmark","Copenhagen, Copenhagen, Denmark",0,0,,,,,wikidata_step6,,,medium,55.67594,12.56553,geonames_searchJSON,https://www.geonames.org/2618425,high,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'Copenhagen'; admin 'Region Hovedstaden'; feature PPLC; population 1153615; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
brazil__sao-paulo__030406e0,Brazil,São Paulo,"São Paulo, Brazil",2,2,2,c_corinthians_276924f3 | c_palmeiras_a7b8813c,SC Corinthians Paulista | SE Palmeiras,Campeonato Brasileiro Série A,Arena Corinthians | Nubank Parque,"Arena Corinthians, São Paulo, Brazil","SC Corinthians Paulista, São Paulo, Brazil","So Paulo, Brazil","Arena Corinthians, So Paulo, Brazil","Corinthians, So Paulo, Brazil",2,2,-23.53655578,-46.5762085,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1362236 | https://www.wikidata.org/wiki/Q4788902,multiple_clubs_same_city_country | multiple_stadium_contexts,medium,-23.5475,-46.63611,geonames_searchJSON,https://www.geonames.org/3448439,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'São Paulo'; admin 'São Paulo'; feature PPLA; population 12400232; 6.2 km from trusted local centroid; top-vs-next score margin 102.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
germany__koblenz__0845f804,Germany,Koblenz,"Koblenz, Germany",1,1,1,c_cosmos_koblenz_125995a0,FC Cosmos Koblenz,Oberliga Rheinland-Pfalz/Saar,Stadion Oberwerth,"Stadion Oberwerth, Koblenz, Germany","FC Cosmos Koblenz, Koblenz, Germany","Koblenz, Germany","Stadion Oberwerth, Koblenz, Germany","Cosmos Koblenz, Koblenz, Germany",0,0,,,,,wikidata_step6,,,medium,50.35357,7.57883,geonames_searchJSON,https://www.geonames.org/2886946,medium,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'Koblenz'; admin 'Rheinland-Pfalz'; feature PPLA3; population 107319; top-vs-next score margin 12.6; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.,utf-8-sig,latin-1,utf-8-sig
england__coventry__23aace2f,England,Coventry,"Coventry, England",1,1,1,c_coventry_city_4bce22e1,Coventry City F.C.,Premier League,Coventry Building Society Arena,"Coventry Building Society Arena, Coventry, England","Coventry City F.C., Coventry, England",,,,1,1,52.448056,-1.495556,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q842077,,medium,52.40656,-1.51217,geonames_searchJSON,https://www.geonames.org/2652221,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Coventry'; admin 'England'; feature PPLA2; population 345324; 4.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
poland__krakow__d9bf2008,Poland,Kraków,"Kraków, Poland",1,1,1,c_cracovia_5bed2b4b,KS Cracovia,Ekstraklasa,Józef Piłsudski Cracovia Stadium,"Józef Piłsudski Cracovia Stadium, Kraków, Poland","KS Cracovia, Kraków, Poland","Krakw, Poland","Jzef Pi_sudski Cracovia Stadium, Krakw, Poland","Cracovia, Krakw, Poland",1,1,50.058056,19.919722,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q738643,,medium,50.06143,19.93658,geonames_searchJSON,https://www.geonames.org/3094802,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Kraków'; admin 'Województwo małopolskie'; feature PPLA; population 804237; 1.3 km from trusted local centroid; top-vs-next score margin 66.7; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
italy__cremona__ac86e9b9,Italy,Cremona,"Cremona, Italy",1,1,1,c_cremonese_7c9dcb3d,Cremonese,Serie A,Stadio Giovanni Zini,"Stadio Giovanni Zini, Cremona, Italy","Cremonese, Cremona, Italy",,,,1,1,45.140278,10.034722,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q245799,,medium,45.13325,10.02129,geonames_searchJSON,https://www.geonames.org/3177838,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Cremona'; admin 'Lombardia'; feature PPLA2; population 71223; 1.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
mexico__mexico-city__c5288fab,Mexico,Mexico City,"Mexico City, Mexico",1,1,1,c_cruz_azul_71a31d4c,Cruz Azul,Liga MX,Estadio Azteca,"Estadio Azteca, Mexico City, Mexico","Cruz Azul, Mexico City, Mexico","Mexico City, Mexico","Estadio Azteca, Mexico City, Mexico","Cruz Azul, Mexico City, Mexico",1,1,19.30305556,-99.15055556,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q320454,,medium,19.42847,-99.12766,geonames_searchJSON,https://www.geonames.org/3530597,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Mexico City'; admin 'Ciudad de México'; feature PPLC; population 12294193; 14.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
tunisia__sfax__31b39e38,Tunisia,Sfax,"Sfax, Tunisia",1,1,1,c_cs_sfaxien_1128368b,CS Sfaxien,Tunisian Ligue Professionnelle 1,Taieb Mhiri Stadium,"Taieb Mhiri Stadium, Sfax, Tunisia","CS Sfaxien, Sfax, Tunisia","Sfax, Tunisia","Taieb Mhiri Stadium, Sfax, Tunisia","CS Sfaxien, Sfax, Tunisia",1,1,34.73361111,10.74611111,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1851717,,medium,34.74056,10.76028,geonames_searchJSON,https://www.geonames.org/2467454,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Sfax'; admin 'صفاقس'; feature PPLA; population 280566; 1.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
spain__leon__acdef6d5,Spain,León,"León, Spain",1,1,1,c_cultural_leonesa_4479aa29,Cultural y Deportiva Leonesa,Primera Federación,Estadio Reino de León,"Estadio Reino de León, León, Spain","Cultural y Deportiva Leonesa, León, Spain","Len, Spain","Estadio Reino de Len, Len, Spain","Cultural Leonesa, Len, Spain",1,1,42.587482,-5.576699,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q16822,,medium,42.60003,-5.57032,geonames_searchJSON,https://www.geonames.org/3118532,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'León'; admin 'Castilla y León'; feature PPLA2; population 124772; 1.5 km from trusted local centroid; top-vs-next score margin 56.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
south-korea__daejeon__f43e0133,South Korea,Daejeon,"Daejeon, South Korea",1,1,1,c_daejeon_hana_0cece60d,Daejeon Hana,K League 1,Daejeon World Cup Stadium,"Daejeon World Cup Stadium, Daejeon, South Korea","Daejeon Hana, Daejeon, South Korea",,,,1,1,36.365229,127.325056,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q482598,,medium,36.34913,127.38493,geonames_searchJSON,https://www.geonames.org/1835235,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Daejeon'; admin '대전광역시'; feature PPLA; population 1470336; 5.7 km from trusted local centroid; top-vs-next score margin 57.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
netherlands__den-bosch__f1a180a7,Netherlands,Den Bosch,"Den Bosch, Netherlands",1,1,1,c_den_bosch_bb7ad83e,FC Den Bosch,Eerste Divisie,De Vliert,"De Vliert, Den Bosch, Netherlands","FC Den Bosch, Den Bosch, Netherlands","Den Bosch, Netherlands","De Vliert, Den Bosch, Netherlands","Den Bosch, Den Bosch, Netherlands",0,0,,,,,wikidata_step6,,,medium,51.69917,5.30417,geonames_searchJSON,https://www.geonames.org/2747351,high,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected ''s-Hertogenbosch'; admin 'Noord-Brabant'; feature PPLA; population 160783; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
venezuela__caracas__7dc4cafb,Venezuela,Caracas,"Caracas, Venezuela",1,1,1,c_deportivo_la_guaira_c9679b6f,Deportivo La Guaira,Venezuelan Primera División,Estadio Olímpico,"Estadio Olímpico, Caracas, Venezuela","Deportivo La Guaira, Caracas, Venezuela",,,,1,1,10.491278,-66.885492,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1369553,,medium,10.48801,-66.87919,geonames_searchJSON,https://www.geonames.org/3646738,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Caracas'; admin 'Distrito Federal'; feature PPLC; population 3000000; 0.8 km from trusted local centroid; top-vs-next score margin 104.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__derby__1821f949,England,Derby,"Derby, England",1,1,1,c_derby_county_900d9adb,Derby County F.C.,EFL Championship,Pride Park Stadium,"Pride Park Stadium, Derby, England","Derby County F.C., Derby, England",,,,1,1,52.915,-1.44722222,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q201612,,medium,52.92277,-1.47663,geonames_searchJSON,https://www.geonames.org/2651347,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Derby'; admin 'England'; feature PPLA2; population 270468; 2.2 km from trusted local centroid; top-vs-next score margin 67.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
united-arab-emirates__fujairah__3749f5e4,United Arab Emirates,Fujairah,"Fujairah, United Arab Emirates",1,1,1,c_dibba_al_fujairah_06c16d12,Dibba FC,UAE Pro League,Fujairah Club Stadium,"Fujairah Club Stadium, Fujairah, United Arab Emirates","Dibba FC, Fujairah, United Arab Emirates",,,,1,1,25.13012222,56.34348056,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q5507334,,medium,25.11641,56.34141,geonames_searchJSON,https://www.geonames.org/292878,low,ready_for_geocoding_with_local_hints,"Manual city correction retained for Fujairah, United Arab Emirates.",utf-8-sig,latin-1,utf-8-sig
uzbekistan__samarkand__018a3c3d,Uzbekistan,Samarkand,"Samarkand, Uzbekistan",1,1,1,c_dinamo_samarqand_94368156,Dinamo Samarqand,Uzbekistan Super League,Dynamo Samarkand Stadium,"Dynamo Samarkand Stadium, Samarkand, Uzbekistan","Dinamo Samarqand, Samarkand, Uzbekistan",,,,1,1,39.671785,66.96572,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q930235,,medium,39.65456,66.96445,geonames_searchJSON,https://www.geonames.org/1216265,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Samarkand'; admin 'Samarqand viloyati'; feature PPLA; population 595200; 1.9 km from trusted local centroid; top-vs-next score margin 66.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
croatia__maksimir__c03d5bcd,Croatia,Maksimir,"Maksimir, Croatia",2,2,2,c_dinamo_zagreb_d86806ac | c_lokomotiva_zagreb_5ede067f,Dinamo Zagreb | Lokomotiva Zagreb,Croatian Football League,Stadion Maksimir,"Stadion Maksimir, Maksimir, Croatia","Dinamo Zagreb, Maksimir, Croatia",,,,2,2,45.81885833,16.01807778,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q723603,multiple_clubs_same_city_country,medium,45.81872,16.01328,geonames_searchJSON,https://www.geonames.org/3195879,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Maksimir'; admin 'Zagreb'; feature PPLX; 0.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
russia__kaspiysk__ab26c8e9,Russia,Kaspiysk,"Kaspiysk, Russia",1,1,1,c_dynamo_makhachkala_9cc503d9,FC Dynamo Makhachkala,Russian Premier League,Anzhi Arena,"Anzhi Arena, Kaspiysk, Russia","FC Dynamo Makhachkala, Kaspiysk, Russia","Kaspiysk, Russia","Anzhi Arena, Kaspiysk, Russia","Dynamo Makhachkala, Kaspiysk, Russia",0,0,,,,,wikidata_step6,,,medium,42.88165,47.63919,geonames_searchJSON,https://www.geonames.org/551847,high,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'Kaspiysk'; admin 'Дагестан'; feature PPL; population 81752; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
russia__moscow__d2e4137f,Russia,Moscow,"Moscow, Russia",3,3,3,c_dynamo_moscow_28a6f575 | c_lokomotiv_moscow_d1e0d051 | c_spartak_moscow_24492656,FC Dynamo Moscow | FC Lokomotiv Moscow | FC Spartak Moscow,Russian Premier League,Lukoil Arena | RZD Arena | VTB Arena,"Lukoil Arena, Moscow, Russia","FC Dynamo Moscow, Moscow, Russia","Moscow, Russia","Lukoil Arena, Moscow, Russia | VTB Arena, Moscow, Russia","Dynamo Moscow, Moscow, Russia | Spartak Moscow, Moscow, Russia",2,2,55.810675,37.5907345,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1190634 | https://www.wikidata.org/wiki/Q595937,multiple_clubs_same_city_country | multiple_stadium_contexts,medium,55.75204,37.61781,geonames_searchJSON,https://www.geonames.org/524901,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Moscow'; admin 'Москва'; feature PPLC; population 10381222; 6.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
germany__braunschweig__ebe0a605,Germany,Braunschweig,"Braunschweig, Germany",1,1,1,c_eintracht_braunschweig_c967ead8,Eintracht Braunschweig,2. Bundesliga,Eintracht-Stadion,"Eintracht-Stadion, Braunschweig, Germany","Eintracht Braunschweig, Braunschweig, Germany","Braunschweig, Germany","Eintracht-Stadion, Braunschweig, Germany","Eintracht Braunschweig, Braunschweig, Germany",1,1,52.29,10.521389,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q662597,,medium,52.26594,10.52673,geonames_searchJSON,https://www.geonames.org/2945024,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Braunschweig'; admin 'Niedersachsen'; feature PPLA3; population 244715; 2.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
germany__frankfurt-am-main__4d46ffc0,Germany,Frankfurt am Main,"Frankfurt am Main, Germany",1,1,1,c_eintracht_frankfurt_52e79065,Eintracht Frankfurt,Bundesliga,Waldstadion,"Waldstadion, Frankfurt am Main, Germany","Eintracht Frankfurt, Frankfurt am Main, Germany","Frankfurt, Germany","Waldstadion, Frankfurt, Germany","Eintracht Frankfurt, Frankfurt, Germany",1,1,50.068611,8.645278,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q157273,,medium,50.11552,8.68417,geonames_searchJSON,https://www.geonames.org/2925533,high,ready_for_geocoding_with_local_hints,"GeoNames exact match retained for Frankfurt am Main, Germany. Canonical city label updated from Frankfurt to Frankfurt am Main.",utf-8-sig,latin-1,utf-8-sig
egypt__el-gouna__32d8fd92,Egypt,El Gouna,"El Gouna, Egypt",1,1,1,c_el_gouna_d2a63f6b,El Gouna,Egyptian Premier League,Khaled Bichara Stadium,"Khaled Bichara Stadium, El Gouna, Egypt","El Gouna, El Gouna, Egypt",,,,1,1,27.36,33.66,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q3495950,,medium,27.39417,33.67825,geonames_searchJSON,https://www.geonames.org/6692512,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'El Gouna'; admin 'محافظة البحر الأحمر'; feature PPL; population 15000; 4.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
